id,audit_modifiedBy,audit_modifiedDate,deprecato,info_idEsterno,info_idIstanzaAttivitaMassiva,info_data,audit_createdBy,audit_createdDate,info_origineInformazione,beneficiarioEstensioneBenefici,classeBenePegno,classeGaranzia,codiceIdentificativoGaranziaConsortile,codiceOriginario,concessioneEstensioneBenefici,consolidabile,consolidata,controgaranzia,coperturaGaranzia,corrispondeAllaDataCerta,dataAcquisizione,dataAtto,dataConsolidamento,dataEscussione,dataEstinzione,dataIscrizione,dataRinnovo,dataRinuncia,dataScadenza,garanziaRealeSuccessiva,numeroAtto,percentualeControgaranzia,percentualeGaranzia,periodoConsolidamento,prestataInViaSolidale,registroGenerale,registroParticolare,statoGaranzia,titolaritaBeniIpotecati,valoreAlDefault,valoreEscusso,valoreMassimoGarantito,valoreNominale,valorePrestito,valoreRivalutato,version,infoEntita_id,naturaAtto_id,posizione_id,sottotipoGaranzia_id,tipoGaranzia_id,elementoOrganizzativoConservatoria_id,contestata,escussa,prevedeSegnalazioneBI,rinnovata,valoreNominalePoziori,valoreResiduoPoziori,controgaranziaPropria,dataDeliberaControgarante,dataLiberazione,importoAccantonato,importoNonAccantonato,liberata,nomeCompletoConsorzioGaranzia,nonRinnovabile,valoreResiduo,causaleNonRinnovabilita_id,tipoEstinzioneGaranzia_id,codiceIdentificativoCaveau,codiceRiferimentoSottosistema1,codiceRiferimentoSottosistema2,codiceRiferimentoSottosistema3,codiceRiferimentoSottosistema4,codiceRiferimentoSottosistema5,dataContestazione,fondiario,materialita,numeroGaranzia,numeroPreAtto,raccolta,repertorio,solvibilita,elementoOrganizzativoFilialeOrigine_id,statoGaranziaEsteso_id,attoMutuo_id,ipotecaFrazionata,percAssetNonFinanziato,valoreAssetAGaranzia,descrizioneLineaGarantita,codiceIdentificativoControgaranzia,contattoCreditoreOriginario_id,valoreGarantito
357,-1,06:57.3,,1395177_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,132737,,,1,,,25699,1,2,,,,"35,000","25,059.10",,1,,,"1,053,174",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,-1,06:57.3,,1395181_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,5734,1,1,,,,"100,000","77,078.55",,1,,,"1,055,649",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,-1,06:57.3,,1395197_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,15683,,,1,,,1744,1,2,,,,"120,000","120,000",,1,,,"1,059,179",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,-1,06:57.3,,1395225_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,21718,,,1,,,1102,1,1,,,,"90,000","61,294.93",,1,,,"1,053,962",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,-1,06:57.3,,1395264_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,70885,,,1,,,17571,1,2,,,,"50,000","32,973.30",,1,,,"1,057,913",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,-1,06:57.3,,1395276_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,48,1,1,,,,"180,000","164,888.08",,1,,,"1,056,470",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,-1,06:57.3,,1395276_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,83,1,1,,,,"180,000","176,208.21",,1,,,"1,056,470",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,-1,06:57.3,,1395329_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,11992,,,1,,,1949,1,1,,,,"135,000","120,310.98",,1,,,"1,053,456",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,-1,06:57.3,,1395376_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,15961,,,1,,,67730,1,2,,,,"87,139.40","87,139.40",,1,,,"1,054,370",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,-1,06:57.3,,1395421_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,12749,,,1,,,1201,1,1,,,,"80,000","58,827",,1,,,"1,057,281",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,-1,06:57.3,,1395422_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"170,000","133,286.15",,1,,,"1,055,823",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,-1,06:57.3,,1395422_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"320,000","217,901.77",,1,,,"1,055,823",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,-1,06:57.3,,1395533_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,37999,,,1,,,8148,1,1,,,,"32,500","26,323.02",,1,,,"1,059,068",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,-1,06:57.3,,1395552_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,1366,1,1,,,,"70,000","48,287.86",,1,,,"1,052,376",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,-1,06:57.3,,1395591_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,2973,,,1,,,14727,1,1,,,,"45,000","30,000",,1,,,"1,052,724",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,-1,06:57.3,,1395602_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,62006,,,1,,,12535,1,1,,,,"46,176.12","43,240.54",,1,,,"1,059,835",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,-1,06:57.3,,1395625_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,412,1,1,,,,"60,000","35,506.80",,1,,,"1,059,236",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"1,638",20:27.3,,1395633_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,00:00.0,,,00:00.0,,,,,1,,,857,1,1,,,,"36,151.98","21,996.86",,2,,,"1,060,407",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"1,638",19:43.4,,1395638_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,3145,1,1,,,,"307,000","190,262",,2,,,"1,055,125",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,-1,06:57.3,,1395647_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"83,000","58,410.86",,1,,,"1,058,210",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,-1,06:57.3,,1395663_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,2742,1,1,,,,"140,000","74,027.78",,1,,,"1,059,628",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,-1,06:57.3,,1395675_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,51517,,,1,,,17738,1,1,,,,"49,426.20","780,000",,1,,,"1,052,717",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,-1,06:57.3,,1395675_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,51518,,,1,,,17739,1,1,,,,"61,972.44","92,000",,1,,,"1,052,717",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,-1,06:57.3,,1395689_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,6909,,,1,,,,1,2,,,,"877,976.72","438,988.36",,1,,,"1,060,954",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,-1,06:57.3,,1395706_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,111678,,,1,,,25681,1,2,,,,"85,000","71,041.76",,1,,,"1,060,032",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,-1,06:57.3,,1395717_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,2,,,,"150,000","145,801.94",,1,,,"1,056,288",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,-1,06:57.3,,1395725_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,31435,,,1,,,3655,1,2,,,,"70,000","65,744.68",,1,,,"1,054,877",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,-1,06:57.3,,1395787_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"118,909.69","88,558.99",,1,,,"1,060,547",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,-1,06:57.3,,1395791_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,176,,,1,,,35,1,2,,,,"95,000","64,958.48",,1,,,"1,054,243",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,-1,06:57.3,,1395829_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,47559,,,1,,,7826,1,1,,,,"75,837.62","75,837.62",,1,,,"1,055,546",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"1,638",34:06.3,,1395879_1,,,-1,06:57.3,1,Banco Popolare soc. coop.,,2,,,1,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"60,000","41,000",,2,,,"1,052,962",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,-1,06:57.3,,1395880_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,5226,,,1,,,831,1,2,,,,"125,000","95,219.41",,1,,,"1,059,669",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,-1,06:57.3,,1395880_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,5227,,,1,,,832,1,2,,,,"80,000","80,000",,1,,,"1,059,669",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,-1,06:57.3,,1395892_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"104,820.69","150,000",,1,,,"1,054,714",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,-1,06:57.3,,1395895_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,10033,,,1,,,1581,1,1,,,,"120,000","99,236.04",,1,,,"1,055,109",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,-1,06:57.3,,1395930_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,13193,,,1,,,917,1,1,,,,"70,000","38,449.03",,1,,,"1,060,237",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,-1,06:57.3,,1395937_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,32311,,,1,,,7496,1,2,,,,"95,000","66,513.97",,1,,,"1,053,015",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,-1,06:57.3,,1395947_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,2202,,,1,,,290,1,1,,,,"24,117.81","32,000",,1,,,"1,057,951",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,-1,06:57.3,,1395961_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,8816,,,1,,,841,1,1,,,,"60,000","60,000",,1,,,"1,055,534",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,-1,06:57.3,,1395962_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"145,000","120,000",,1,,,"1,056,647",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,-1,06:57.3,,1396054_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,889,1,1,,,,"210,000","138,346.49",,1,,,"1,053,623",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,-1,06:57.3,,1396084_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,3634,,,1,,,382,1,2,,,,"34,246.95","34,246.95",,1,,,"1,059,053",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,-1,06:57.3,,1396086_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,1075,1,1,,,,"80,000","42,782",,1,,,"1,052,222",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,-1,06:57.3,,1396121_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,33981,,,1,,,5093,1,1,,,,"52,039.38","52,039.38",,1,,,"1,052,704",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,-1,06:57.3,,1396128_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,509,1,1,,,,"165,000","111,855.88",,1,,,"1,055,433",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,-1,06:57.3,,1396143_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,2132,1,1,,,,"70,000","33,345.59",,1,,,"1,056,650",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,-1,06:57.3,,1396150_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"105,961","76,205",,1,,,"1,058,450",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,-1,06:57.3,,1396168_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,1433,1,1,,,,"115,000","80,967.62",,1,,,"1,054,478",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,-1,06:57.3,,1396171_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,48521,,,1,,,3924,1,1,,,,"64,060.37","100,000",,1,,,"1,057,068",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,-1,06:57.3,,1396223_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,1303,,,1,,,9078,1,1,,,,"51,680.53","50,156.13",,1,,,"1,056,412",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,-1,06:57.3,,1396356_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"33,441.01","50,000",,1,,,"1,052,638",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,-1,06:57.3,,1396429_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,5683,1,1,,,,"80,000","55,913.07",,1,,,"1,053,676",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,-1,06:57.3,,1396458_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"164,000","126,542.01",,1,,,"1,052,631",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,-1,06:57.3,,1396504_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,2,,,,"60,000","41,000",,1,,,"1,058,396",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,-1,06:57.3,,1396527_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,1736,1,1,,,,"60,000","37,464",,1,,,"1,056,345",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,-1,06:57.3,,1396580_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,2,,,,"39,000","31,093.94",,1,,,"1,052,150",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,-1,06:57.3,,1396586_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,119299,,,1,,,16507,1,2,,,,"120,000","162,196.17",,1,,,"1,055,894",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,-1,06:57.3,,1396629_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,691,1,1,,,,"70,000","57,500",,1,,,"1,053,038",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,-1,06:57.3,,1396648_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"51,645.69","30,724.39",,1,,,"1,053,025",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,-1,06:57.3,,1396655_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,46360,,,1,,,9297,1,2,,,,"50,000","30,619.29",,1,,,"1,055,291",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,-1,06:57.3,,1396664_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,18138,,,1,,,2859,1,1,,,,"52,173.96","52,173.96",,1,,,"1,058,058",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,-1,06:57.3,,1396778_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,4092,1,1,,,,"46,648","46,648",,1,,,"1,058,747",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,-1,06:57.3,,1396836_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,2,,,,"125,000","107,501.20",,1,,,"1,059,871",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,-1,06:57.3,,1396838_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,1562,1,1,,,,"47,799.94","34,276.65",,1,,,"1,055,016",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,-1,06:57.3,,1396843_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,5234,1,1,,,,"90,000","49,319.22",,1,,,"1,057,911",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,-1,06:57.3,,1396856_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,5598,,,1,,,854,1,1,,,,"130,000","93,529.81",,1,,,"1,055,188",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,-1,06:57.3,,1396897_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,11204,,,1,,,1543,1,2,,,,"223,635.68","223,635.68",,1,,,"1,059,300",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,-1,06:57.3,,1396904_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"55,000","41,934.76",,1,,,"1,054,266",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,-1,06:57.3,,1396947_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,15108,,,1,,,2878,1,1,,,,"145,000","128,726.03",,1,,,"1,055,974",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,-1,06:57.3,,1396952_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,4931,1,1,,,,"60,000","49,825.77",,1,"1,481,661",,"1,058,253",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,-1,06:57.3,,1396952_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,,,,1,,,4929,1,1,,,,"45,000","36,903.28",,1,"1,481,662",,"1,058,253",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-1,06:57.3,,1397032_1,,,-1,06:57.3,1,,,2,,,0,1,1,,0,,00:00.0,00:00.0,00:00.0,,,,00:00.0,,,,37051,,,1,,,7779,1,1,,,,"130,000","92,569.78",,1,,,"1,052,667",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,-1,06:57.3,,1397106_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"50,000","33,607.89",,1,,,"1,057,648",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,-1,06:57.3,,1397112_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,17053,,,1,,,48230,1,2,,,,"165,000","116,883.02",,1,,,"1,055,922",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,-1,06:57.3,,1397112_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,67696,,,1,,,9060,1,2,,,,"118,894","11,683",,1,,,"1,055,922",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,-1,06:57.3,,1397112_3,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,,,,,,85909,,,1,,,1968,1,2,,,,"118,894","116,883",,1,,,"1,055,922",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,-1,06:57.3,,1397151_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"83,000","68,867.48",,1,,,"1,052,747",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,-1,06:57.3,,1397151_2,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"75,000","49,070.26",,1,,,"1,052,747",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-1,06:57.3,,1397152_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,2,,,,"90,000","56,295.39",,1,,,"1,057,020",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,-1,06:57.3,,1397184_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,1,,,,"55,000","40,000",,1,,,"1,057,452",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,-1,06:57.3,,1397197_1,,,-1,06:57.3,1,"Banca Commerciale Italiana, Banca Mercantile Itali",,2,,,1,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,,1,2,,,,"1,848,815.70","1,658,297.15",,1,"1,481,663",,"1,060,707",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,-1,06:57.3,,1397207_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,188,1,1,,,,"163,000","153,791.21",,1,,,"1,054,603",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,-1,06:57.3,,1397221_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,,00:00.0,,,,,,,,,,,1,,,225,1,1,,,,"130,829.56","109,947.56",,1,,,"1,054,697",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"1,638",48:17.9,,1397269_1,,,-1,06:57.3,1,,,2,,,0,1,0,,0,,00:00.0,00:00.0,00:00.0,,,00:00.0,,,00:00.0,,,,,1,,,1902,1,1,,,,"90,000","55,344.26",,2,,,"1,053,296",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
